,Date,UKPOUND_BID_SPOT,UKPOUND_ASK_SPOT
4789,2/18/2002,0.699790063,0.70008401
4790,2/19/2002,0.698616739,0.698909701
4791,2/20/2002,0.699986,0.700280112
4792,2/21/2002,0.701114772,0.701409834
4793,2/22/2002,0.698616739,0.698909701
4794,2/25/2002,0.700623555,0.700918203
4795,2/26/2002,0.704622322,0.704920344
4796,2/27/2002,0.705616709,0.705915572
4797,2/28/2002,0.706613906,0.706913615
4798,3/1/2002,0.703828829,0.704126179
4799,3/4/2002,0.702395168,0.702691308
4800,3/5/2002,0.702444507,0.702740689
4801,3/6/2002,0.702345835,0.702641934
4802,3/7/2002,0.700967335,0.701262272
4803,3/8/2002,0.702790077,0.70308655
4804,3/11/2002,0.704225352,0.704523038
4805,3/12/2002,0.706114956,0.706414241
4806,3/13/2002,0.706813684,0.707113562
4807,3/14/2002,0.703581228,0.70387837
4808,3/15/2002,0.701852892,0.702148575
4809,3/18/2002,0.701459035,0.701754386
4810,3/19/2002,0.702938282,0.70323488
4811,3/20/2002,0.700476324,0.700770848
4812,3/21/2002,0.699790063,0.70008401
4813,3/22/2002,0.701508243,0.701803635
4814,3/25/2002,0.701016474,0.701311452
4815,3/26/2002,0.700770848,0.70106562
4816,3/27/2002,0.702148575,0.702444507
4817,3/28/2002,0.702148575,0.702444507
4818,3/29/2002,0.702148575,0.702444507
4819,4/1/2002,0.702148575,0.702444507
4820,4/2/2002,0.696233377,0.696524344
4821,4/3/2002,0.696524344,0.696815553
4822,4/4/2002,0.69637883,0.696669918
4823,4/5/2002,0.696184907,0.696475832
4824,4/8/2002,0.698714366,0.699007409
4825,4/9/2002,0.696912677,0.697204211
4826,4/10/2002,0.695603784,0.695894224
4827,4/11/2002,0.694782186,0.69507194
4828,4/12/2002,0.695748974,0.696039535
4829,4/15/2002,0.695313586,0.695603784
4830,4/16/2002,0.694637399,0.694927033
4831,4/17/2002,0.692520776,0.692808646
4832,4/18/2002,0.690846287,0.691132767
4833,4/19/2002,0.690798563,0.691085003
4834,4/22/2002,0.690226394,0.69051236
4835,4/23/2002,0.6900835,0.690369348
4836,4/24/2002,0.689893067,0.690178756
4837,4/25/2002,0.687143544,0.687426961
4838,4/26/2002,0.686766019,0.687049124
4839,4/29/2002,0.68568294,0.685965153
4840,4/30/2002,0.68540096,0.68568294
4841,5/1/2002,0.682640453,0.682920167
4842,5/2/2002,0.682267858,0.682547266
4843,5/3/2002,0.68119891,0.681477443
4844,5/6/2002,0.68119891,0.681477443
4845,5/7/2002,0.68115251,0.681431005
4846,5/8/2002,0.68695473,0.687237991
4847,5/9/2002,0.684884597,0.685166153
4848,5/10/2002,0.684134911,0.684415851
4849,5/13/2002,0.684509549,0.684790796
4850,5/14/2002,0.690178756,0.690464683
4851,5/15/2002,0.686200508,0.686483147
4852,5/16/2002,0.686059276,0.686341798
4853,5/17/2002,0.686153424,0.686436024
4854,5/20/2002,0.685824018,0.686106346
4855,5/21/2002,0.686577412,0.686860361
4856,5/22/2002,0.685776985,0.686059276
4857,5/23/2002,0.687049124,0.687332463
4858,5/24/2002,0.685541921,0.685824018
4859,5/27/2002,0.686436024,0.686718857
4860,5/28/2002,0.684462697,0.684743906
4861,5/29/2002,0.684275352,0.684556407
4862,5/30/2002,0.682360969,0.682640453
4863,5/31/2002,0.683947746,0.684228532
4864,6/3/2002,0.683947746,0.684228532
4865,6/4/2002,0.683947746,0.684228532
4866,6/5/2002,0.685588921,0.685871056
4867,6/6/2002,0.685213101,0.685494927
4868,6/7/2002,0.684462697,0.684743906
4869,6/10/2002,0.684415851,0.684697022
4870,6/11/2002,0.680225835,0.680503573
4871,6/12/2002,0.679255536,0.679532482
4872,6/13/2002,0.680087051,0.680364675
4873,6/14/2002,0.677828238,0.678104021
4874,6/17/2002,0.676132522,0.676406926
4875,6/18/2002,0.671772135,0.672043011
4876,6/19/2002,0.67132116,0.671591672
4877,6/20/2002,0.667111408,0.667378537
4878,6/21/2002,0.666977923,0.667244946
4879,6/24/2002,0.664142924,0.664407681
4880,6/25/2002,0.66582329,0.666089389
4881,6/26/2002,0.656426415,0.656685054
4882,6/27/2002,0.654621629,0.654878847
4883,6/28/2002,0.654750213,0.655007533
4884,7/1/2002,0.653039901,0.653295878
4885,7/2/2002,0.652741514,0.652997257
4886,7/3/2002,0.655436849,0.655694709
4887,7/4/2002,0.655393892,0.655651718
4888,7/5/2002,0.656685054,0.656943897
4889,7/8/2002,0.65142336,0.651678071
4890,7/9/2002,0.64653779,0.646788694
4891,7/10/2002,0.645869664,0.646120049
4892,7/11/2002,0.642590927,0.642838776
4893,7/12/2002,0.645577792,0.645827951
4894,7/15/2002,0.635445129,0.635687496
4895,7/16/2002,0.636658815,0.636902108
4896,7/17/2002,0.636172785,0.636415707
4897,7/18/2002,0.637267397,0.637511156
4898,7/19/2002,0.632951453,0.63319192
4899,7/22/2002,0.632271118,0.632511069
4900,7/23/2002,0.638651169,0.638895988
4901,7/24/2002,0.634719137,0.63496095
4902,7/25/2002,0.633834062,0.634075201
4903,7/26/2002,0.639059305,0.639304437
4904,7/29/2002,0.641560275,0.641807329
4905,7/30/2002,0.636456212,0.636699351
4906,7/31/2002,0.638977636,0.639222705
4907,8/1/2002,0.641395677,0.641642605
4908,8/2/2002,0.636253738,0.636496722
4909,8/5/2002,0.638610384,0.638855172
4910,8/6/2002,0.650026001,0.65027962
4911,8/7/2002,0.650533437,0.650787453
4912,8/8/2002,0.654364612,0.654621629
4913,8/9/2002,0.656383328,0.656641933
4914,8/12/2002,0.652485972,0.652741514
4915,8/13/2002,0.652358275,0.652613718
4916,8/14/2002,0.648424329,0.6486767
4917,8/15/2002,0.65044881,0.650702759
4918,8/16/2002,0.649941505,0.650195059
4919,8/19/2002,0.654621629,0.654878847
4920,8/20/2002,0.655007533,0.655265055
4921,8/21/2002,0.653509345,0.65376569
4922,8/22/2002,0.657851457,0.658111221
4923,8/23/2002,0.657030223,0.657289339
4924,8/26/2002,0.657030223,0.657289339
4925,8/27/2002,0.652528548,0.652784124
4926,8/28/2002,0.651465798,0.651720542
4927,8/29/2002,0.645702848,0.645953104
4928,8/30/2002,0.645869664,0.646120049
4929,9/2/2002,0.644953241,0.645202916
4930,9/3/2002,0.639672488,0.63991809
4931,9/4/2002,0.63852883,0.638773555
4932,9/5/2002,0.638814361,0.639059305
4933,9/6/2002,0.640943469,0.641190049
4934,9/9/2002,0.641642605,0.641889723
4935,9/10/2002,0.643252284,0.643500644
4936,9/11/2002,0.644703759,0.644953241
4937,9/12/2002,0.642838776,0.643086817
4938,9/13/2002,0.643128175,0.64337644
4939,9/16/2002,0.647710344,0.647962159
4940,9/17/2002,0.65044881,0.650702759
4941,9/18/2002,0.64457909,0.644828476
4942,9/19/2002,0.643542055,0.643790639
4943,9/20/2002,0.643293664,0.643542055
4944,9/23/2002,0.64337644,0.643624895
4945,9/24/2002,0.640861318,0.641107834
4946,9/25/2002,0.640163882,0.640409862
4947,9/26/2002,0.642054575,0.64230201
4948,9/27/2002,0.642260758,0.642508353
4949,9/30/2002,0.637226789,0.637470517
4950,10/1/2002,0.637186186,0.637429883
4951,10/2/2002,0.63852883,0.638773555
4952,10/3/2002,0.636537237,0.636780438
4953,10/4/2002,0.63734863,0.637592451
4954,10/7/2002,0.639263568,0.639508857
4955,10/8/2002,0.64230201,0.642549637
4956,10/9/2002,0.639304437,0.639549757
4957,10/10/2002,0.639181847,0.639427073
4958,10/11/2002,0.640573954,0.64082025
4959,10/14/2002,0.642343268,0.642590927
4960,10/15/2002,0.643666323,0.643915003
4961,10/16/2002,0.643915003,0.644163875
4962,10/17/2002,0.644496004,0.644745326
4963,10/18/2002,0.646203554,0.646454199
4964,10/21/2002,0.648256191,0.648508431
4965,10/22/2002,0.646370629,0.646621403
4966,10/23/2002,0.645494449,0.645744543
4967,10/24/2002,0.645494449,0.645744543
4968,10/25/2002,0.643915003,0.644163875
4969,10/28/2002,0.640450877,0.640697078
4970,10/29/2002,0.642219511,0.642467074
4971,10/30/2002,0.64230201,0.642549637
4972,10/31/2002,0.639467963,0.639713408
4973,11/1/2002,0.639100147,0.63934531
4974,11/4/2002,0.643128175,0.64337644
4975,11/5/2002,0.63934531,0.639590662
4976,11/6/2002,0.641477965,0.641724957
4977,11/7/2002,0.632991518,0.633232016
4978,11/8/2002,0.628851717,0.629089079
4979,11/11/2002,0.629683269,0.62992126
4980,11/12/2002,0.629643622,0.629881582
4981,11/13/2002,0.630437524,0.630676085
4982,11/14/2002,0.633272117,0.633512829
4983,11/15/2002,0.632951453,0.63319192
4984,11/18/2002,0.633232016,0.633472697
4985,11/19/2002,0.631034265,0.631273278
4986,11/20/2002,0.63484002,0.635081926
4987,11/21/2002,0.634437254,0.634678853
4988,11/22/2002,0.633312223,0.633552965
4989,11/25/2002,0.638243554,0.63848806
4990,11/26/2002,0.645619472,0.645869664
4991,11/27/2002,0.646161799,0.646412411
4992,11/28/2002,0.643832089,0.644080897
4993,11/29/2002,0.642384531,0.642632222
4994,12/2/2002,0.642343268,0.642590927
4995,12/3/2002,0.636739892,0.636983247
4996,12/4/2002,0.637308011,0.637551801
4997,12/5/2002,0.636618284,0.636861546
4998,12/6/2002,0.635162602,0.635404753
4999,12/9/2002,0.63319192,0.633432571
5000,12/10/2002,0.636942675,0.637186186
5001,12/11/2002,0.634397006,0.634638573
5002,12/12/2002,0.632191175,0.632431065
5003,12/13/2002,0.629128657,0.629366228
5004,12/16/2002,0.62810125,0.628338046
5005,12/17/2002,0.625938908,0.626174076
5006,12/18/2002,0.625117209,0.62535176
5007,12/19/2002,0.625,0.625234463
5008,12/20/2002,0.624414611,0.624648635
5009,12/23/2002,0.628930818,0.62916824
5010,12/24/2002,0.626487909,0.62672349
5011,12/25/2002,0.626487909,0.62672349
5012,12/26/2002,0.626487909,0.62672349
5013,12/27/2002,0.623635797,0.623869237
5014,12/30/2002,0.62305296,0.623285964
5015,12/31/2002,0.621040864,0.621272366
5016,1/1/2003,0.621040864,0.621272366
5017,1/2/2003,0.626919942,0.627155848
5018,1/3/2003,0.621890547,0.622122683
5019,1/6/2003,0.621890547,0.622122683
5020,1/7/2003,0.623674691,0.623908161
5021,1/8/2003,0.620886626,0.621118012
5022,1/9/2003,0.62289772,0.623130608
5023,1/10/2003,0.621658585,0.621890547
5024,1/13/2003,0.623752495,0.623986023
5025,1/14/2003,0.62250996,0.622742558
5026,1/15/2003,0.623558022,0.623791404
5027,1/16/2003,0.621079436,0.621310966
5028,1/17/2003,0.618352708,0.61858221
5029,1/20/2003,0.621465415,0.621697233
5030,1/21/2003,0.618888476,0.619118375
5031,1/22/2003,0.61858221,0.618811881
5032,1/23/2003,0.615725633,0.615953188
5033,1/24/2003,0.612107486,0.612332374
5034,1/27/2003,0.610798925,0.611022852
5035,1/28/2003,0.609607413,0.609830467
5036,1/29/2003,0.606722485,0.606943433
5037,1/30/2003,0.606060606,0.606281072
5038,1/31/2003,0.607865783,0.608087565
5039,2/3/2003,0.60979328,0.61001647
5040,2/4/2003,0.606428138,0.606648872
5041,2/5/2003,0.60905049,0.609273137
5042,2/6/2003,0.610798925,0.611022852
5043,2/7/2003,0.613948919,0.614175163
5044,2/10/2003,0.614401573,0.61462815
5045,2/11/2003,0.616865092,0.61709349
5046,2/12/2003,0.618697024,0.618926781
5047,2/13/2003,0.615953188,0.616180911
5048,2/14/2003,0.62038588,0.620616893
5049,2/17/2003,0.62496094,0.625195374
5050,2/18/2003,0.628061801,0.628298567
5051,2/19/2003,0.626095667,0.626330953
5052,2/20/2003,0.627391932,0.627628193
5053,2/21/2003,0.630437524,0.630676085
5054,2/24/2003,0.62984191,0.63008002
5055,2/25/2003,0.635647089,0.63588961
5056,2/26/2003,0.632631113,0.632871337
5057,2/27/2003,0.633031588,0.633272117
5058,2/28/2003,0.63496095,0.635202947
5059,3/3/2003,0.634759426,0.63500127
5060,3/4/2003,0.631991405,0.632231144
5061,3/5/2003,0.624258693,0.6244926
5062,3/6/2003,0.623713591,0.623947089
5063,3/7/2003,0.623791404,0.624024961
5064,3/10/2003,0.624804749,0.625039065
5065,3/11/2003,0.623285964,0.623519142
5066,3/12/2003,0.619924369,0.620155039
5067,3/13/2003,0.62250996,0.622742558
5068,3/14/2003,0.632351081,0.632591093
5069,3/17/2003,0.637877145,0.638121371
5070,3/18/2003,0.639386189,0.639631572
5071,3/19/2003,0.638773555,0.639018468
5072,3/20/2003,0.638895988,0.639140995
5073,3/21/2003,0.639140995,0.639386189
5074,3/24/2003,0.634880325,0.635122261
5075,3/25/2003,0.636780438,0.637023825
5076,3/26/2003,0.635202947,0.635445129
5077,3/27/2003,0.638814361,0.639059305
5078,3/28/2003,0.636537237,0.636780438
5079,3/31/2003,0.632951453,0.63319192
5080,4/1/2003,0.634155622,0.634397006
5081,4/2/2003,0.638080653,0.638325035
5082,4/3/2003,0.63556629,0.635808749
5083,4/4/2003,0.64082025,0.641066735
5084,4/7/2003,0.644537544,0.644786898
5085,4/8/2003,0.644828476,0.645078054
5086,4/9/2003,0.640573954,0.64082025
5087,4/10/2003,0.636213259,0.636456212
5088,4/11/2003,0.636172785,0.636415707
5089,4/14/2003,0.636334712,0.636577758
5090,4/15/2003,0.636375207,0.636618284
5091,4/16/2003,0.634920635,0.635162602
5092,4/17/2003,0.635243298,0.635485511
5093,4/18/2003,0.636051393,0.636294222
5094,4/21/2003,0.636051393,0.636294222
5095,4/22/2003,0.63455803,0.634799721
5096,4/23/2003,0.632471064,0.632711167
5097,4/24/2003,0.626448663,0.626684214
5098,4/25/2003,0.62857502,0.628812174
5099,4/28/2003,0.628654052,0.628891265
5100,4/29/2003,0.628022358,0.628259094
5101,4/30/2003,0.624726682,0.62496094
5102,5/1/2003,0.620809536,0.621040864
5103,5/2/2003,0.623596907,0.623830318
5104,5/5/2003,0.623596907,0.623830318
5105,5/6/2003,0.619847518,0.62007813
5106,5/7/2003,0.626487909,0.62672349
5107,5/8/2003,0.62305296,0.623285964
5108,5/9/2003,0.623635797,0.623869237
5109,5/12/2003,0.621426796,0.621658585
5110,5/13/2003,0.621426796,0.621658585
5111,5/14/2003,0.617932398,0.618161587
5112,5/15/2003,0.614854894,0.615081806
5113,5/16/2003,0.615725633,0.615953188
5114,5/19/2003,0.610910868,0.611134877
5115,5/20/2003,0.609458801,0.609681746
5116,5/21/2003,0.609347389,0.609570253
5117,5/22/2003,0.609979261,0.610202587
5118,5/23/2003,0.610575162,0.610798925
5119,5/26/2003,0.610575162,0.610798925
5120,5/27/2003,0.609347389,0.609570253
5121,5/28/2003,0.611022852,0.611246944
5122,5/29/2003,0.604814322,0.605033882
5123,5/30/2003,0.609310261,0.609533098
5124,6/2/2003,0.610426077,0.610649731
5125,6/3/2003,0.614363826,0.614590376
5126,6/4/2003,0.61244488,0.612670016
5127,6/5/2003,0.602554832,0.602772755
5128,6/6/2003,0.60132291,0.601539942
5129,6/9/2003,0.608161528,0.608383525
5130,6/10/2003,0.605253601,0.60547348
5131,6/11/2003,0.599520384,0.599736116
5132,6/12/2003,0.599556328,0.599772087
5133,6/13/2003,0.600348202,0.600564531
5134,6/16/2003,0.595344407,0.595557144
5135,6/17/2003,0.593436591,0.593647967
5136,6/18/2003,0.595592615,0.595805529
5137,6/19/2003,0.595699053,0.595912043
5138,6/20/2003,0.601431407,0.601648517
5139,6/23/2003,0.599484443,0.59970015
5140,6/24/2003,0.602228245,0.60244593
5141,6/25/2003,0.595415302,0.59562809
5142,6/26/2003,0.600600601,0.600817111
5143,6/27/2003,0.607127679,0.607348922
5144,6/30/2003,0.604668037,0.604887491
5145,7/1/2003,0.601684717,0.60190201
5146,7/2/2003,0.600672753,0.600889316
5147,7/3/2003,0.597800096,0.598014592
5148,7/4/2003,0.600060006,0.600276127
5149,7/7/2003,0.606759299,0.606980273
5150,7/8/2003,0.612219909,0.61244488
5151,7/9/2003,0.613158379,0.61338404
5152,7/10/2003,0.612594952,0.612820199
5153,7/11/2003,0.612070021,0.612294881
5154,7/14/2003,0.615763547,0.61599113
5155,7/15/2003,0.62605647,0.626291727
5156,7/16/2003,0.626880642,0.627116518
5157,7/17/2003,0.62857502,0.628812174
5158,7/18/2003,0.628970375,0.629207827
5159,7/21/2003,0.624921885,0.625156289
5160,7/22/2003,0.624531601,0.624765713
5161,7/23/2003,0.62150404,0.621735887
5162,7/24/2003,0.620886626,0.621118012
5163,7/25/2003,0.617055412,0.617283951
5164,7/28/2003,0.614363826,0.614590376
5165,7/29/2003,0.615725633,0.615953188
5166,7/30/2003,0.618046972,0.618276246
5167,7/31/2003,0.621388181,0.621619942
5168,8/1/2003,0.622471211,0.62270378
5169,8/4/2003,0.620462865,0.620693936
5170,8/5/2003,0.622122683,0.622354991
5171,8/6/2003,0.620616893,0.620848078
5172,8/7/2003,0.619003405,0.619233389
5173,8/8/2003,0.621658585,0.621890547
5174,8/11/2003,0.621002298,0.62123377
5175,8/12/2003,0.623635797,0.623869237
5176,8/13/2003,0.621619942,0.621851875
5177,8/14/2003,0.624609619,0.624843789
5178,8/15/2003,0.62672349,0.626959248
5179,8/18/2003,0.629485081,0.629722922
5180,8/19/2003,0.62976258,0.63000063
5181,8/20/2003,0.627470666,0.627706986
5182,8/21/2003,0.633352334,0.633593107
5183,8/22/2003,0.634759426,0.63500127
5184,8/25/2003,0.634759426,0.63500127
5185,8/26/2003,0.635122261,0.635364381
5186,8/27/2003,0.63500127,0.635243298
5187,8/28/2003,0.634115409,0.634356762
5188,8/29/2003,0.633713561,0.633954609
5189,9/1/2003,0.63682099,0.637064407
5190,9/2/2003,0.63500127,0.635243298
5191,9/3/2003,0.635970491,0.636213259
5192,9/4/2003,0.632271118,0.632511069
5193,9/5/2003,0.629207827,0.629445459
5194,9/8/2003,0.63015943,0.630397781
5195,9/9/2003,0.62774639,0.627982919
5196,9/10/2003,0.628812174,0.629049506
5197,9/11/2003,0.627352572,0.627588804
5198,9/12/2003,0.622665006,0.62289772
5199,9/15/2003,0.624024961,0.624258693
5200,9/16/2003,0.629564341,0.629802242
5201,9/17/2003,0.62289772,0.623130608
5202,9/18/2003,0.618352708,0.61858221
5203,9/19/2003,0.612594952,0.612820199
5204,9/22/2003,0.606501698,0.606722485
5205,9/23/2003,0.603391058,0.603609585
5206,9/24/2003,0.603354652,0.603573153
5207,9/25/2003,0.602373351,0.602591142
5208,9/26/2003,0.602627456,0.60284543
5209,9/29/2003,0.600925425,0.60114217
5210,9/30/2003,0.601178309,0.601395237
5211,10/1/2003,0.600168047,0.600384246
5212,10/2/2003,0.597728631,0.597943076
5213,10/3/2003,0.601178309,0.601395237
5214,10/6/2003,0.597728631,0.597943076
5215,10/7/2003,0.601431407,0.601648517
5216,10/8/2003,0.601757131,0.601974476
5217,10/9/2003,0.600492404,0.600708836
5218,10/10/2003,0.600132029,0.600348202
5219,10/13/2003,0.600564531,0.600781015
5220,10/14/2003,0.59751434,0.597728631
5221,10/15/2003,0.599304806,0.599520384
5222,10/16/2003,0.596089652,0.596302922
5223,10/17/2003,0.597692905,0.597907324
5224,10/20/2003,0.597228858,0.597442944
5225,10/21/2003,0.597121873,0.597335882
5226,10/22/2003,0.591051481,0.59126116
5227,10/23/2003,0.590702345,0.590911777
5228,10/24/2003,0.588858792,0.589066918
5229,10/27/2003,0.589726956,0.589935697
5230,10/28/2003,0.59010976,0.590318772
5231,10/29/2003,0.588304506,0.588512241
5232,10/30/2003,0.588062335,0.588269898
5233,10/31/2003,0.589483612,0.589692181
5234,11/3/2003,0.595592615,0.595805529
5235,11/4/2003,0.593788967,0.594000594
5236,11/5/2003,0.595805529,0.596018596
5237,11/6/2003,0.599089384,0.599304806
5238,11/7/2003,0.597835834,0.598050356
5239,11/10/2003,0.597943076,0.598157674
5240,11/11/2003,0.600636675,0.600853212
5241,11/12/2003,0.596445187,0.596658711
5242,11/13/2003,0.592768228,0.592979127
5243,11/14/2003,0.592662834,0.592873659
5244,11/17/2003,0.592136428,0.592346878
5245,11/18/2003,0.58903222,0.589240469
5246,11/19/2003,0.588962836,0.589171036
5247,11/20/2003,0.586888902,0.587095638
5248,11/21/2003,0.586475867,0.586682312
5249,11/24/2003,0.589761736,0.589970501
5250,11/25/2003,0.588824118,0.58903222
5251,11/26/2003,0.584590202,0.584795322
5252,11/27/2003,0.583192395,0.583396535
5253,11/28/2003,0.580686371,0.58088876
5254,12/1/2003,0.581125058,0.581327753
5255,12/2/2003,0.577834277,0.578034682
5256,12/3/2003,0.579441418,0.57964294
5257,12/4/2003,0.58034937,0.580551524
5258,12/5/2003,0.578703704,0.578904712
5259,12/8/2003,0.576900888,0.577100646
5260,12/9/2003,0.57382223,0.574019861
5261,12/10/2003,0.573493147,0.573690551
5262,12/11/2003,0.573197295,0.573394495
5263,12/12/2003,0.571918788,0.57211511
5264,12/15/2003,0.573098745,0.573295878
5265,12/16/2003,0.569768104,0.569962952
5266,12/17/2003,0.56679703,0.566989851
5267,12/18/2003,0.565003673,0.565195275
5268,12/19/2003,0.56561086,0.565802874
5269,12/22/2003,0.566989851,0.567182803
5270,12/23/2003,0.566123188,0.566315551
5271,12/24/2003,0.563158191,0.563348544
5272,12/25/2003,0.563158191,0.563348544
5273,12/26/2003,0.563158191,0.563348544
5274,12/29/2003,0.564015792,0.564206725
5275,12/30/2003,0.561987187,0.562176748
5276,12/31/2003,0.561797753,0.561987187
5277,1/1/2004,0.561797753,0.561987187
5278,1/2/2004,0.557413601,0.557600089
5279,1/5/2004,0.552425146,0.552608311
5280,1/6/2004,0.548606539,0.54878718
5281,1/7/2004,0.549782836,0.549964252
5282,1/8/2004,0.545315738,0.545494218
5283,1/9/2004,0.541359896,0.541535796
5284,1/12/2004,0.54007345,0.540248514
5285,1/13/2004,0.54241701,0.542593597
5286,1/14/2004,0.543271581,0.543448726
5287,1/15/2004,0.549239304,0.549420362
5288,1/16/2004,0.557072029,0.557258289
5289,1/19/2004,0.560381059,0.560569539
5290,1/20/2004,0.549420362,0.549601539
5291,1/21/2004,0.545881325,0.546060176
5292,1/22/2004,0.542269942,0.542446433
5293,1/23/2004,0.548576444,0.548757065
5294,1/26/2004,0.550448616,0.550630472
5295,1/27/2004,0.547825134,0.548005261
5296,1/28/2004,0.544010445,0.544188071
5297,1/29/2004,0.55157198,0.55175458
5298,1/30/2004,0.547915183,0.548095369
5299,2/2/2004,0.549934008,0.550115524
5300,2/3/2004,0.544188071,0.544365814
5301,2/4/2004,0.545583502,0.545762157
5302,2/5/2004,0.543448726,0.543625985
5303,2/6/2004,0.541389205,0.541565123
5304,2/9/2004,0.537634409,0.537807895
5305,2/10/2004,0.534644996,0.534816558
5306,2/11/2004,0.531039244,0.531208499
5307,2/12/2004,0.529156524,0.529324582
5308,2/13/2004,0.530532124,0.530701056
5309,2/16/2004,0.52924054,0.529408651
5310,2/17/2004,0.524879278,0.525044629
5311,2/18/2004,0.526565215,0.52673163
5312,2/19/2004,0.527815898,0.527983105
5313,2/20/2004,0.536797466,0.536970413
5314,2/23/2004,0.535389228,0.535561268
5315,2/24/2004,0.529100529,0.529268551
5316,2/25/2004,0.533874326,0.534045394
5317,2/26/2004,0.536509469,0.53668223
5318,2/27/2004,0.536135535,0.536308055
5319,3/1/2004,0.535160013,0.535331906
5320,3/2/2004,0.543832935,0.544010445
5321,3/3/2004,0.54878718,0.54896794
5322,3/4/2004,0.548757065,0.548937805
5323,3/5/2004,0.54247586,0.542652485
5324,3/8/2004,0.541125541,0.541301288
5325,3/9/2004,0.543566886,0.543744223
5326,3/10/2004,0.555031359,0.555216257
5327,3/11/2004,0.554477405,0.554661934
5328,3/12/2004,0.556390141,0.556575945
5329,3/15/2004,0.55567904,0.555864369
5330,3/16/2004,0.552883286,0.553066755
5331,3/17/2004,0.550964187,0.551146384
5332,3/18/2004,0.544662309,0.544840362
5333,3/19/2004,0.546567556,0.546746856
5334,3/22/2004,0.540920647,0.541096261
5335,3/23/2004,0.53940342,0.53957805
5336,3/24/2004,0.544662309,0.544840362
5337,3/25/2004,0.552486188,0.552669393
5338,3/26/2004,0.551024906,0.551207144
5339,3/29/2004,0.550115524,0.55029716
5340,3/30/2004,0.546537684,0.546716965
5341,3/31/2004,0.543448726,0.543625985
5342,4/1/2004,0.539083558,0.539257981
5343,4/2/2004,0.546567556,0.546746856
5344,4/5/2004,0.550842789,0.551024906
5345,4/6/2004,0.543242069,0.543419194
5346,4/7/2004,0.542505289,0.542681934
5347,4/8/2004,0.546179475,0.54635852
5348,4/9/2004,0.546179475,0.54635852
5349,4/12/2004,0.546179475,0.54635852
5350,4/13/2004,0.550055006,0.550236602
5351,4/14/2004,0.55890901,0.5590965
5352,4/15/2004,0.560758145,0.560946878
5353,4/16/2004,0.556235399,0.556421099
5354,4/19/2004,0.553036169,0.553219739
5355,4/20/2004,0.558098002,0.558284949
5356,4/21/2004,0.563729635,0.563920374
5357,4/22/2004,0.565003673,0.565195275
5358,4/23/2004,0.564971751,0.565163332
5359,4/26/2004,0.559409264,0.55959709
5360,4/27/2004,0.55862801,0.558815312
5361,4/28/2004,0.563475517,0.563666084
5362,4/29/2004,0.563253351,0.563443768
5363,4/30/2004,0.563666084,0.56385678
5364,5/3/2004,0.563666084,0.56385678
5365,5/4/2004,0.559284116,0.559471859
5366,5/5/2004,0.557568999,0.557755591
5367,5/6/2004,0.55766228,0.557848935
5368,5/7/2004,0.560035842,0.56022409
5369,5/10/2004,0.563634314,0.563824989
5370,5/11/2004,0.569476082,0.56967073
5371,5/12/2004,0.563412023,0.563602547
5372,5/13/2004,0.568181818,0.568375583
5373,5/14/2004,0.568375583,0.568569479
5374,5/17/2004,0.564365935,0.564557105
5375,5/18/2004,0.565482922,0.56567485
5376,5/19/2004,0.560978346,0.561167228
5377,5/20/2004,0.56423856,0.564429644
5378,5/21/2004,0.558815312,0.559002739
5379,5/24/2004,0.55819146,0.558378469
5380,5/25/2004,0.551541559,0.551724138
5381,5/26/2004,0.551541559,0.551724138
5382,5/27/2004,0.544662309,0.544840362
5383,5/28/2004,0.546268983,0.546448087
5384,5/31/2004,0.546268983,0.546448087
5385,6/1/2004,0.544870048,0.545048237
5386,6/2/2004,0.545523976,0.545702592
5387,6/3/2004,0.543951262,0.54412885
5388,6/4/2004,0.543832935,0.544010445
5389,6/7/2004,0.543832935,0.544010445
5390,6/8/2004,0.544840362,0.545018531
5391,6/9/2004,0.546896363,0.547075879
5392,6/10/2004,0.542799761,0.542976598
5393,6/11/2004,0.550055006,0.550236602
5394,6/14/2004,0.551237528,0.551419906
5395,6/15/2004,0.546806649,0.546986107
5396,6/16/2004,0.546716965,0.546896363
5397,6/17/2004,0.544395449,0.544573327
5398,6/18/2004,0.543980852,0.544158459
5399,6/21/2004,0.545970736,0.546149645
5400,6/22/2004,0.549269472,0.549450549
5401,6/23/2004,0.549480741,0.549661958
5402,6/24/2004,0.54836587,0.548546352
5403,6/25/2004,0.548998079,0.549178977
5404,6/28/2004,0.546836551,0.547016028
5405,6/29/2004,0.553495323,0.553679198
5406,6/30/2004,0.551237528,0.551419906
5407,7/1/2004,0.550145789,0.550327445
5408,7/2/2004,0.545881325,0.546060176
5409,7/5/2004,0.546866455,0.547045952
5410,7/6/2004,0.542829226,0.543006082
5411,7/7/2004,0.538822135,0.538996389
5412,7/8/2004,0.538473965,0.538647994
5413,7/9/2004,0.538938292,0.539112621
5414,7/12/2004,0.536480687,0.536653429
5415,7/13/2004,0.538618981,0.538793103
5416,7/14/2004,0.53841598,0.538589971
5417,7/15/2004,0.539548937,0.539723661
5418,7/16/2004,0.534387859,0.534559256
5419,7/19/2004,0.533845825,0.534016875
5420,7/20/2004,0.539083558,0.539257981
5421,7/21/2004,0.544188071,0.544365814
5422,7/22/2004,0.541887938,0.54206418
